code_number,pdf_path,two_worlds_verdict,two_worlds_confidence,two_worlds_e_full,two_worlds_e_abstract,two_worlds_e_chunk,adaptors_verdict,adaptors_confidence,adaptors_e_full,adaptors_e_abstract,adaptors_e_chunk,arbitrariness_verdict,arbitrariness_confidence,arbitrariness_e_full,arbitrariness_e_abstract,arbitrariness_e_chunk
424,www.nature.com_articles_ncomms15471.pdf,not_met,1.0,0.05720175048252181,0.05622105968358016,0.06517819032921482,not_met,1.0,-0.024655248931899625,-0.015467724614154535,0.005579598953518464,not_met,1.0,0.07345121156261104,0.07572204697846874,0.067553308039795
424,www.nature.com_articles_s41467-019-13592-6.pdf,not_met,1.0,0.028607556093872444,0.008154822216869938,0.04783538953990478,not_met,1.0,0.00368292656309895,0.011781143014901303,0.014991832695769761,not_met,1.0,0.04850241446201234,0.07036698790589506,0.0856853104851438
424,www.nature.com_articles_s41467-021-27892-3.pdf,not_met,1.0,0.03228918432775228,0.04041137297312912,0.037966618211133604,met,1.0,-0.01851583029172619,-0.025933028327089234,0.013929078329605462,not_met,1.0,0.024913887069111122,0.028409188467332508,0.035348768674315044
424,www.nature.com_articles_s41598-021-02939-z.pdf,not_met,1.0,0.004042553945593982,0.003413440681179849,0.008918405549136605,not_met,1.0,-0.016520427833627872,-0.004143397724363767,0.016430263448466764,not_met,1.0,-0.002472302376725451,-0.002916159968015878,-0.007759115431104529
428,10.1371_journal.pgen.1003076.pdf,not_met,1.0,-0.019774799627624986,0.009163473057994647,-0.008494636602142464,met,1.0,0.01604033594351753,0.005758965549926664,0.016621994616931552,not_met,1.0,0.02347796934964895,0.02928884652789575,0.027143138593556184
432,10.18632_oncoscience.606.pdf,not_met,1.0,0.00021955629191055962,-0.026717193837987117,0.005225035605067022,met,1.0,0.005672290587603632,0.018461227633437487,0.005105549262458748,not_met,1.0,0.02612583051758889,0.026093062696401267,0.03765803816257303
432,10.3389_fonc.2024.1288724.pdf,not_met,1.0,-0.04853892970060936,-0.03677959935593578,-0.041221344678280016,met,1.0,0.002203011241003529,0.013288244028564617,0.0005254072478598805,not_met,1.0,0.005473509206157492,0.019815313644206856,0.00782879783981656
433,10.1007_s12079-009-0039-5.pdf,not_met,1.0,-0.027378332317698144,-0.030554011055931554,-0.027378332317698144,not_met,0.66,-0.0005013270252796596,0.005443218515870435,-0.0005013270252796596,not_met,1.0,-0.01795865229580007,-0.011812286590762482,-0.01795865229580007
433,10.1038_emboj.2011.389.pdf,not_met,1.0,-0.020215189828330506,-0.022390505636546914,-0.020215189828330506,not_met,1.0,0.010708152500933602,0.0005049914562040569,0.010708152500933602,not_met,1.0,-0.049468371062630107,-0.04581232691071798,-0.049468371062630107
433,10.1261_rna.043208.113.pdf,not_met,1.0,-0.0759697328256642,-0.08967446123880445,-0.07574681184506972,not_met,1.0,-0.0030417725249401333,-0.010738108538162263,0.0071134308033094975,not_met,1.0,-0.05561626445173132,-0.06150961637454891,-0.03972162978127009
433,10.1523_jneurosci.0499-10.2010.pdf,not_met,1.0,-0.035036184834128736,-0.037194180511443735,-0.026574748431894425,met,1.0,-0.00799880758399502,0.00015425641566785275,-1.3503363203834842e-05,not_met,1.0,-0.05535079921969384,-0.05576754576149492,-0.04285749717057008
433,10.1523_jneurosci.2387-10.2011.pdf,not_met,1.0,-0.028967538077696444,-0.022132241042863373,-0.016416317670895585,not_met,1.0,-0.004753166017178026,0.020324549835612937,0.02651020698939774,not_met,1.0,-0.03465093334607901,-0.03300678445609519,-0.01996871774084327
